2017-01-16 21:09:41,419 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:09:41,420 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\MUM\WAA\Labs\Lab1Spring\src\test\resources
2017-01-16 21:18:24,992 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:18:25,001 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2017-01-16 21:18:25,003 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:18:25,003 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\MUM\WAA\Labs\Lab1Spring\src\test\resources
2017-01-16 21:18:50,641 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:18:50,643 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2017-01-16 21:18:50,645 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:18:50,646 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\MUM\WAA\Labs\Lab1Spring\src\test\resources
2017-01-16 21:19:10,823 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:19:10,825 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2017-01-16 21:19:10,829 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:19:10,829 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\MUM\WAA\Labs\Lab1Spring\src\test\resources
2017-01-16 21:25:44,476 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:25:44,477 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2017-01-16 21:25:44,478 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:25:44,479 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\MUM\WAA\Labs\Lab1Spring\src\test\resources
2017-01-16 21:27:33,936 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:27:33,938 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-01-16 21:27:33,962 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:27:33,962 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\MUM\WAA\Labs\Lab1Spring\src\test\resources
2017-01-16 21:27:41,343 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:27:41,343 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-01-16 21:27:41,350 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:27:41,350 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\MUM\WAA\Labs\Lab1Spring\src\test\resources
2017-01-16 21:29:49,763 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:29:49,763 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-01-16 21:29:49,772 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:29:49,772 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\MUM\WAA\Labs\Lab1Spring\src\test\resources
2017-01-16 21:29:52,964 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:29:52,965 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-01-16 21:29:52,969 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:29:52,969 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\MUM\WAA\Labs\Lab1Spring\src\test\resources
2017-01-16 21:31:12,364 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:31:12,365 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-01-16 21:31:12,397 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:31:12,397 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\MUM\WAA\Labs\Lab1Spring\src\test\resources
2017-01-16 21:31:40,339 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:31:40,339 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-01-16 21:31:40,358 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:31:40,359 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\MUM\WAA\Labs\Lab1Spring\src\test\resources
2017-01-16 21:31:47,482 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:31:47,483 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-01-16 21:31:47,498 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:31:47,498 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\MUM\WAA\Labs\Lab1Spring\src\test\resources
2017-01-16 21:32:10,047 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:32:10,048 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2017-01-16 21:32:10,050 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:32:10,050 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory F:\MUM\WAA\Labs\Lab1Spring\src\test\resources
2017-01-16 21:37:20,930 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-01-16 21:37:20,931 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
